Area,ISO 3 code,Year,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Wind,GW,0,0,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand,Demand,TWh,117.39,4.35,3.85
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand per capita,Demand per capita,MWh,0.52,0.01,1.96
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,%,16.88,,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,%,83.12,,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,43.54,,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,16.88,,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,%,16.88,,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,%,0,,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,TWh,19.82,-1.18,-5.62
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,TWh,97.57,5.53,6.01
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,51.11,2,4.07
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,19.82,-1.18,-5.62
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,TWh,19.82,-1.18,-5.62
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,TWh,0,0,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,%,4.09,,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,%,39.58,,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,%,23.81,,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,%,7.75,,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,%,19.73,,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,%,5.04,,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,%,0,,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,%,0,,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,TWh,4.8,0.1,2.13
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,TWh,46.46,3.53,8.22
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,TWh,27.95,-1.31,-4.48
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,TWh,9.1,-0.83,-8.36
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,TWh,23.16,3.31,16.68
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,TWh,5.92,-0.45,-7.06
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,TWh,0,0,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,TWh,0,0,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Total,Total Generation,TWh,117.39,4.35,3.85
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Electricity imports,Electricity imports,Net Imports,TWh,0,0,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.48,-0.02,-1.33
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Fossil,mtCO2,75.59,4.35,6.11
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,34.92,1.26,3.74
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,1.48,-0.02,-1.33
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.48,-0.02,-1.33
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0,0,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,656.53,13.04,2.03
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Bioenergy,mtCO2,1.04,0.02,1.96
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Coal,mtCO2,40.67,3.09,8.22
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Gas,mtCO2,19.68,-0.92,-4.47
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Hydro,mtCO2,0.22,-0.02,-8.33
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Fossil,mtCO2,15.24,2.18,16.69
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Renewables,mtCO2,0.22,-0.02,-8.33
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Solar,mtCO2,0,0,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Wind,mtCO2,0,0,
Indonesia,IDN,2003,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Total,Total emissions,mtCO2,77.07,4.33,5.95
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Clean,GW,4.77,0.04,0.85
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Fossil,GW,21.72,0.46,2.16
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Gas and Other Fossil,GW,13.28,0.43,3.35
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GW,4.77,0.04,0.85
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Renewables,GW,4.77,0.04,0.85
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Wind and Solar,GW,0,0,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Bioenergy,GW,0.75,0,0
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Coal,GW,8.44,0.03,0.36
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Gas,GW,10.27,0.15,1.48
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Hydro,GW,3.2,0.03,0.95
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Fossil,GW,3.01,0.28,10.26
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Renewables,GW,0.82,0.01,1.23
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Solar,GW,0,0,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Wind,GW,0,0,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand,Demand,TWh,124.78,7.39,6.3
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand per capita,Demand per capita,MWh,0.55,0.03,5.77
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,%,16.81,,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,%,83.2,,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,44.56,,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,16.81,,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,%,16.81,,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,%,0,,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,TWh,20.97,1.15,5.8
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,TWh,103.81,6.24,6.4
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,55.6,4.49,8.78
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,20.97,1.15,5.8
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,TWh,20.97,1.15,5.8
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,TWh,0,0,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,%,4.02,,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,%,38.64,,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,%,21.45,,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,%,7.75,,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,%,23.11,,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,%,5.04,,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,%,0,,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,%,0,,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,TWh,5.01,0.21,4.38
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,TWh,48.21,1.75,3.77
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,TWh,26.76,-1.19,-4.26
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,TWh,9.67,0.57,6.26
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,TWh,28.84,5.68,24.53
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,TWh,6.29,0.37,6.25
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,TWh,0,0,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,TWh,0,0,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Total,Total Generation,TWh,124.78,7.39,6.3
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Electricity imports,Electricity imports,Net Imports,TWh,0,0,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.55,0.07,4.73
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Fossil,mtCO2,80.02,4.43,5.86
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,37.82,2.9,8.3
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,1.55,0.07,4.73
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.55,0.07,4.73
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0,0,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,653.71,-2.82,-0.43
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Bioenergy,mtCO2,1.08,0.04,3.85
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Coal,mtCO2,42.2,1.53,3.76
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Gas,mtCO2,18.84,-0.84,-4.27
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Hydro,mtCO2,0.23,0.01,4.55
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Fossil,mtCO2,18.98,3.74,24.54
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Renewables,mtCO2,0.24,0.02,9.09
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Solar,mtCO2,0,0,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Wind,mtCO2,0,0,
Indonesia,IDN,2004,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Total,Total emissions,mtCO2,81.57,4.5,5.84
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Clean,GW,5.35,0.58,12.16
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Fossil,GW,22.76,1.04,4.79
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Gas and Other Fossil,GW,14.32,1.04,7.83
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GW,5.35,0.58,12.16
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Renewables,GW,5.35,0.58,12.16
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Wind and Solar,GW,0,0,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Bioenergy,GW,1.08,0.33,44
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Coal,GW,8.44,0,0
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Gas,GW,11.11,0.84,8.18
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Hydro,GW,3.42,0.22,6.88
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Fossil,GW,3.21,0.2,6.64
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Renewables,GW,0.85,0.03,3.66
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Solar,GW,0,0,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Wind,GW,0,0,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand,Demand,TWh,132.89,8.11,6.5
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand per capita,Demand per capita,MWh,0.58,0.03,5.45
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,%,17.05,,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,%,82.95,,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,43.95,,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,17.05,,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,%,17.05,,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,%,0,,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,TWh,22.66,1.69,8.06
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,TWh,110.23,6.42,6.18
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,58.4,2.8,5.04
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,22.66,1.69,8.06
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,TWh,22.66,1.69,8.06
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,TWh,0,0,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,%,4.01,,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,%,39,,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,%,16.33,,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,%,8.07,,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,%,27.62,,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,%,4.97,,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,%,0,,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,%,0,,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,TWh,5.33,0.32,6.39
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,TWh,51.83,3.62,7.51
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,TWh,21.7,-5.06,-18.91
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,TWh,10.73,1.06,10.96
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,TWh,36.7,7.86,27.25
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,TWh,6.6,0.31,4.93
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,TWh,0,0,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,TWh,0,0,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Total,Total Generation,TWh,132.89,8.11,6.5
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Electricity imports,Electricity imports,Net Imports,TWh,0,0,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.65,0.1,6.45
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Fossil,mtCO2,84.8,4.78,5.97
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,39.43,1.61,4.26
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,1.65,0.1,6.45
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.65,0.1,6.45
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0,0,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,650.54,-3.17,-0.48
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Bioenergy,mtCO2,1.15,0.07,6.48
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Coal,mtCO2,45.37,3.17,7.51
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Gas,mtCO2,15.28,-3.56,-18.9
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Hydro,mtCO2,0.25,0.02,8.7
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Fossil,mtCO2,24.15,5.17,27.24
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Renewables,mtCO2,0.25,0.01,4.17
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Solar,mtCO2,0,0,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Wind,mtCO2,0,0,
Indonesia,IDN,2005,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Total,Total emissions,mtCO2,86.45,4.88,5.98
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Clean,GW,5.68,0.33,6.17
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Fossil,GW,24.83,2.07,9.09
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Gas and Other Fossil,GW,14.41,0.09,0.63
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GW,5.68,0.33,6.17
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Renewables,GW,5.68,0.33,6.17
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Wind and Solar,GW,0,0,
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Bioenergy,GW,1.11,0.03,2.78
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Coal,GW,10.42,1.98,23.46
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Gas,GW,11.22,0.11,0.99
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Hydro,GW,3.72,0.3,8.77
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Fossil,GW,3.19,-0.02,-0.62
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Renewables,GW,0.85,0,0
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Solar,GW,0,0,
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Wind,GW,0,0,
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand,Demand,TWh,138,5.11,3.85
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand per capita,Demand per capita,MWh,0.59,0.01,1.72
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,%,15.35,,
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,%,84.65,,
Indonesia,IDN,2006,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,42.14,,
